40.449801, -79.950566
40.439383, -79.959134
40.441432, -79.955414
40.450863, -79.933666
40.457092, -79.929283
40.451839, -79.928417
40.438057, -79.920091
40.441707, -79.920939
40.435305, -79.919233
40.432352, -79.923085
40.435986, -79.923900
40.438061, -79.924609
